,datas_tb2,saldo atual_tb2,estoque minimo_tb2,corrigido_tb2,data corrigida_tb2,entradas_tb2,produto,grupo
1840,2023-04-28,219.42,16.4825,219.42,2023-04-28,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1841,2023-05-02,216.12,16.4825,216.12,2023-05-02,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1842,2023-05-03,212.82,16.4825,212.82,2023-05-03,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1843,2023-05-04,209.53,16.4825,209.53,2023-05-04,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1844,2023-05-05,206.23,16.4825,206.23,2023-05-05,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1845,2023-05-08,202.94,16.4825,202.94,2023-05-08,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1846,2023-05-09,199.64,16.4825,199.64,2023-05-09,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1847,2023-05-10,196.34,16.4825,196.34,2023-05-10,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1848,2023-05-11,193.05,16.4825,193.05,2023-05-11,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1849,2023-05-12,189.75,16.4825,189.75,2023-05-12,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1850,2023-05-15,186.45,16.4825,186.45,2023-05-15,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1851,2023-05-16,183.16,16.4825,183.16,2023-05-16,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1852,2023-05-17,179.86,16.4825,179.86,2023-05-17,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1853,2023-05-18,176.56,16.4825,176.56,2023-05-18,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1854,2023-05-19,173.27,16.4825,173.27,2023-05-19,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1855,2023-05-22,169.97,16.4825,169.97,2023-05-22,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1856,2023-05-23,166.67,16.4825,166.67,2023-05-23,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1857,2023-05-24,163.38,16.4825,163.38,2023-05-24,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1858,2023-05-25,160.08,16.4825,160.08,2023-05-25,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1859,2023-05-26,156.78,16.4825,156.78,2023-05-26,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1860,2023-05-29,153.49,16.4825,153.49,2023-05-29,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1861,2023-05-30,150.19,16.4825,150.19,2023-05-30,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1862,2023-05-31,146.89,16.4825,146.89,2023-05-31,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1863,2023-06-01,143.6,16.4825,143.6,2023-06-01,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1864,2023-06-02,140.3,16.4825,140.3,2023-06-02,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1865,2023-06-05,137.01,16.4825,137.01,2023-06-05,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1866,2023-06-06,133.71,16.4825,133.71,2023-06-06,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1867,2023-06-07,130.41,16.4825,130.41,2023-06-07,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1868,2023-06-08,127.12,16.4825,127.12,2023-06-08,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1869,2023-06-09,123.82,16.4825,123.82,2023-06-09,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1870,2023-06-12,120.52,16.4825,120.52,2023-06-12,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1871,2023-06-13,117.23,16.4825,117.23,2023-06-13,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1872,2023-06-14,113.93,16.4825,113.93,2023-06-14,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1873,2023-06-15,110.63,16.4825,110.63,2023-06-15,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1874,2023-06-16,107.34,16.4825,107.34,2023-06-16,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1875,2023-06-19,104.04,16.4825,104.04,2023-06-19,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1876,2023-06-20,100.74,16.4825,100.74,2023-06-20,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1877,2023-06-21,97.45,16.4825,97.45,2023-06-21,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1878,2023-06-22,94.15,16.4825,94.15,2023-06-22,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1879,2023-06-23,90.85,16.4825,90.85,2023-06-23,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1880,2023-06-26,87.56,16.4825,87.56,2023-06-26,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1881,2023-06-27,84.26,16.4825,84.26,2023-06-27,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1882,2023-06-28,80.96,16.4825,80.96,2023-06-28,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1883,2023-06-29,77.67,16.4825,77.67,2023-06-29,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1884,2023-06-30,74.37,16.4825,74.37,2023-06-30,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1885,2023-07-03,71.07,16.4825,71.07,2023-07-03,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1886,2023-07-04,67.78,16.4825,67.78,2023-07-04,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1887,2023-07-05,64.48,16.4825,64.48,2023-07-05,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1888,2023-07-06,61.19,16.4825,61.19,2023-07-06,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1889,2023-07-07,57.89,16.4825,57.89,2023-07-07,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1890,2023-07-10,54.59,16.4825,54.59,2023-07-10,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1891,2023-07-11,51.3,16.4825,51.3,2023-07-11,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1892,2023-07-12,48.0,16.4825,48.0,2023-07-12,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1893,2023-07-13,44.7,16.4825,44.7,2023-07-13,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1894,2023-07-14,41.41,16.4825,41.41,2023-07-14,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1895,2023-07-17,38.11,16.4825,38.11,2023-07-17,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1896,2023-07-18,34.81,16.4825,34.81,2023-07-18,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1897,2023-07-19,31.52,16.4825,31.52,2023-07-19,,"112525 - ACO TREF. RED. SAE-1020 - 5/8""",Aços
1898,2023-04-20,434.95,43.245,434.95,2023-04-20,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1899,2023-04-24,426.3,43.245,426.3,2023-04-24,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1900,2023-04-25,417.65,43.245,417.65,2023-04-25,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1901,2023-04-26,409.0,43.245,409.0,2023-04-26,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1902,2023-04-27,400.35,43.245,400.35,2023-04-27,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1903,2023-04-28,391.71,43.245,391.71,2023-04-28,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1904,2023-05-02,383.06,43.245,383.06,2023-05-02,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1905,2023-05-03,374.41,43.245,374.41,2023-05-03,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1906,2023-05-04,365.76,43.245,365.76,2023-05-04,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1907,2023-05-05,357.11,43.245,357.11,2023-05-05,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1908,2023-05-08,348.46,43.245,348.46,2023-05-08,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1909,2023-05-09,339.81,43.245,339.81,2023-05-09,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1910,2023-05-10,331.16,43.245,331.16,2023-05-10,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1911,2023-05-11,322.51,43.245,322.51,2023-05-11,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1912,2023-05-12,313.86,43.245,313.86,2023-05-12,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1913,2023-05-15,305.22,43.245,305.22,2023-05-15,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1914,2023-05-16,296.57,43.245,296.57,2023-05-16,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1915,2023-05-17,287.92,43.245,287.92,2023-05-17,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1916,2023-05-18,279.27,43.245,279.27,2023-05-18,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1917,2023-05-19,270.62,43.245,270.62,2023-05-19,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1918,2023-05-22,261.97,43.245,261.97,2023-05-22,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1919,2023-05-23,253.32,43.245,253.32,2023-05-23,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1920,2023-05-24,244.67,43.245,244.67,2023-05-24,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1921,2023-05-25,236.02,43.245,236.02,2023-05-25,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1922,2023-05-26,227.37,43.245,227.37,2023-05-26,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1923,2023-05-29,218.73,43.245,218.73,2023-05-29,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1924,2023-05-30,210.08,43.245,210.08,2023-05-30,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1925,2023-05-31,201.43,43.245,201.43,2023-05-31,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1926,2023-06-01,192.78,43.245,192.78,2023-06-01,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1927,2023-06-02,184.13,43.245,184.13,2023-06-02,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1928,2023-06-05,175.48,43.245,175.48,2023-06-05,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1929,2023-06-06,166.83,43.245,166.83,2023-06-06,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1930,2023-06-07,158.18,43.245,158.18,2023-06-07,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1931,2023-06-08,149.53,43.245,149.53,2023-06-08,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1932,2023-06-09,140.88,43.245,140.88,2023-06-09,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1933,2023-06-12,132.24,43.245,132.24,2023-06-12,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1934,2023-06-13,123.59,43.245,123.59,2023-06-13,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1935,2023-06-14,114.94,43.245,114.94,2023-06-14,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1936,2023-06-15,106.29,43.245,106.29,2023-06-15,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1937,2023-06-16,97.64,43.245,97.64,2023-06-16,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1938,2023-06-19,88.99,43.245,88.99,2023-06-19,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1939,2023-06-20,80.34,43.245,80.34,2023-06-20,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1940,2023-06-21,71.69,43.245,71.69,2023-06-21,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1941,2023-06-22,63.04,43.245,63.04,2023-06-22,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1942,2023-06-23,54.39,43.245,54.39,2023-06-23,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1943,2023-06-26,45.75,43.245,45.75,2023-06-26,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1944,2023-06-27,37.1,43.245,218.73,2023-06-26,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1945,2023-06-28,28.45,43.245,210.08,2023-06-27,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1946,2023-06-29,19.8,43.245,201.43,2023-06-28,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1947,2023-06-30,11.15,43.245,192.78,2023-06-29,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1948,2023-07-03,2.5,43.245,184.13,2023-06-30,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1949,2023-07-04,-6.15,43.245,175.48,2023-07-03,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1950,2023-07-05,-14.8,43.245,166.83,2023-07-04,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1951,2023-07-06,-23.45,43.245,158.18,2023-07-05,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1952,2023-07-07,-32.1,43.245,149.53,2023-07-06,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1953,2023-07-10,-40.75,43.245,140.88,2023-07-07,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1954,2023-07-11,-49.39,43.245,132.24,2023-07-10,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1955,2023-07-12,-58.04,43.245,123.59,2023-07-11,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1956,2023-07-13,-66.69,43.245,114.94,2023-07-12,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1957,2023-07-14,-75.34,43.245,106.29,2023-07-13,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1958,2023-07-17,-83.99,43.245,97.64,2023-07-14,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1959,2023-07-18,-92.64,43.245,88.99,2023-07-17,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1960,2023-07-19,-101.29,43.245,80.34,2023-07-18,,134212 - TUBO MECANICO  56 X  40  ST-52,Tubos
1961,2023-04-20,443.0,92.8325,443.0,2023-04-20,,284282 - RETENTOR REF 00793 BA (AR-5006),
1962,2023-04-24,424.43,92.8325,424.43,2023-04-24,,284282 - RETENTOR REF 00793 BA (AR-5006),
1963,2023-04-25,405.87,92.8325,405.87,2023-04-25,,284282 - RETENTOR REF 00793 BA (AR-5006),
1964,2023-04-26,387.3,92.8325,387.3,2023-04-26,,284282 - RETENTOR REF 00793 BA (AR-5006),
1965,2023-04-27,368.73,92.8325,368.73,2023-04-27,,284282 - RETENTOR REF 00793 BA (AR-5006),
1966,2023-04-28,350.17,92.8325,350.17,2023-04-28,,284282 - RETENTOR REF 00793 BA (AR-5006),
1967,2023-05-02,331.6,92.8325,331.6,2023-05-02,,284282 - RETENTOR REF 00793 BA (AR-5006),
1968,2023-05-03,313.03,92.8325,313.03,2023-05-03,,284282 - RETENTOR REF 00793 BA (AR-5006),
1969,2023-05-04,294.47,92.8325,294.47,2023-05-04,,284282 - RETENTOR REF 00793 BA (AR-5006),
1970,2023-05-05,275.9,92.8325,275.9,2023-05-05,,284282 - RETENTOR REF 00793 BA (AR-5006),
1971,2023-05-08,257.34,92.8325,257.34,2023-05-08,,284282 - RETENTOR REF 00793 BA (AR-5006),
1972,2023-05-09,238.77,92.8325,238.77,2023-05-09,,284282 - RETENTOR REF 00793 BA (AR-5006),
1973,2023-05-10,220.2,92.8325,220.2,2023-05-10,,284282 - RETENTOR REF 00793 BA (AR-5006),
1974,2023-05-11,201.64,92.8325,201.64,2023-05-11,,284282 - RETENTOR REF 00793 BA (AR-5006),
1975,2023-05-12,183.07,92.8325,183.07,2023-05-12,,284282 - RETENTOR REF 00793 BA (AR-5006),
1976,2023-05-15,164.5,92.8325,164.5,2023-05-15,,284282 - RETENTOR REF 00793 BA (AR-5006),
1977,2023-05-16,145.94,92.8325,145.94,2023-05-16,,284282 - RETENTOR REF 00793 BA (AR-5006),
1978,2023-05-17,127.37,92.8325,127.37,2023-05-17,,284282 - RETENTOR REF 00793 BA (AR-5006),
1979,2023-05-18,108.8,92.8325,108.8,2023-05-18,,284282 - RETENTOR REF 00793 BA (AR-5006),
1980,2023-05-18,408.8,92.8325,480.13,2023-05-18,300,284282 - RETENTOR REF 00793 BA (AR-5006),
1981,2023-05-19,390.24,92.8325,461.57,2023-05-19,,284282 - RETENTOR REF 00793 BA (AR-5006),
1982,2023-05-22,371.67,92.8325,443.0,2023-05-22,,284282 - RETENTOR REF 00793 BA (AR-5006),
1983,2023-05-23,353.1,92.8325,424.43,2023-05-23,,284282 - RETENTOR REF 00793 BA (AR-5006),
1984,2023-05-24,334.54,92.8325,405.87,2023-05-24,,284282 - RETENTOR REF 00793 BA (AR-5006),
1985,2023-05-25,315.97,92.8325,387.3,2023-05-25,,284282 - RETENTOR REF 00793 BA (AR-5006),
1986,2023-05-26,297.4,92.8325,368.73,2023-05-26,,284282 - RETENTOR REF 00793 BA (AR-5006),
1987,2023-05-29,278.84,92.8325,350.17,2023-05-29,,284282 - RETENTOR REF 00793 BA (AR-5006),
1988,2023-05-30,260.27,92.8325,331.6,2023-05-30,,284282 - RETENTOR REF 00793 BA (AR-5006),
1989,2023-05-31,241.7,92.8325,313.03,2023-05-31,,284282 - RETENTOR REF 00793 BA (AR-5006),
1990,2023-06-01,223.14,92.8325,294.47,2023-06-01,,284282 - RETENTOR REF 00793 BA (AR-5006),
1991,2023-06-02,204.57,92.8325,275.9,2023-06-02,,284282 - RETENTOR REF 00793 BA (AR-5006),
1992,2023-06-05,186.01,92.8325,257.34,2023-06-05,,284282 - RETENTOR REF 00793 BA (AR-5006),
1993,2023-06-06,167.44,92.8325,238.77,2023-06-06,,284282 - RETENTOR REF 00793 BA (AR-5006),
1994,2023-06-07,148.87,92.8325,220.2,2023-06-07,,284282 - RETENTOR REF 00793 BA (AR-5006),
1995,2023-06-08,130.31,92.8325,201.64,2023-06-08,,284282 - RETENTOR REF 00793 BA (AR-5006),
1996,2023-06-09,111.74,92.8325,183.07,2023-06-09,,284282 - RETENTOR REF 00793 BA (AR-5006),
1997,2023-06-12,93.17,92.8325,164.5,2023-06-12,,284282 - RETENTOR REF 00793 BA (AR-5006),
1998,2023-06-13,74.61,92.8325,145.94,2023-06-13,,284282 - RETENTOR REF 00793 BA (AR-5006),
1999,2023-06-14,56.04,92.8325,127.37,2023-06-14,,284282 - RETENTOR REF 00793 BA (AR-5006),
2000,2023-06-15,37.47,92.8325,108.8,2023-06-15,,284282 - RETENTOR REF 00793 BA (AR-5006),
2001,2023-06-15,337.47,92.8325,480.13,2023-06-15,300,284282 - RETENTOR REF 00793 BA (AR-5006),
2002,2023-06-16,318.91,92.8325,461.57,2023-06-16,,284282 - RETENTOR REF 00793 BA (AR-5006),
2003,2023-06-19,300.34,92.8325,443.0,2023-06-19,,284282 - RETENTOR REF 00793 BA (AR-5006),
2004,2023-06-20,281.77,92.8325,424.43,2023-06-20,,284282 - RETENTOR REF 00793 BA (AR-5006),
2005,2023-06-21,263.21,92.8325,405.87,2023-06-21,,284282 - RETENTOR REF 00793 BA (AR-5006),
2006,2023-06-22,244.64,92.8325,387.3,2023-06-22,,284282 - RETENTOR REF 00793 BA (AR-5006),
2007,2023-06-23,226.07,92.8325,368.73,2023-06-23,,284282 - RETENTOR REF 00793 BA (AR-5006),
2008,2023-06-26,207.51,92.8325,350.17,2023-06-26,,284282 - RETENTOR REF 00793 BA (AR-5006),
2009,2023-06-27,188.94,92.8325,331.6,2023-06-27,,284282 - RETENTOR REF 00793 BA (AR-5006),
2010,2023-06-28,170.37,92.8325,313.03,2023-06-28,,284282 - RETENTOR REF 00793 BA (AR-5006),
2011,2023-06-29,151.81,92.8325,294.47,2023-06-29,,284282 - RETENTOR REF 00793 BA (AR-5006),
2012,2023-06-30,133.24,92.8325,275.9,2023-06-30,,284282 - RETENTOR REF 00793 BA (AR-5006),
2013,2023-07-03,114.68,92.8325,257.33,2023-07-03,,284282 - RETENTOR REF 00793 BA (AR-5006),
2014,2023-07-04,96.11,92.8325,238.77,2023-07-04,,284282 - RETENTOR REF 00793 BA (AR-5006),
2015,2023-07-05,77.54,92.8325,220.2,2023-07-05,,284282 - RETENTOR REF 00793 BA (AR-5006),
2016,2023-07-06,58.98,92.8325,201.64,2023-07-06,,284282 - RETENTOR REF 00793 BA (AR-5006),
2017,2023-07-07,40.41,92.8325,183.07,2023-07-07,,284282 - RETENTOR REF 00793 BA (AR-5006),
2018,2023-07-10,21.84,92.8325,164.5,2023-07-10,,284282 - RETENTOR REF 00793 BA (AR-5006),
2019,2023-07-11,3.28,92.8325,145.94,2023-07-11,,284282 - RETENTOR REF 00793 BA (AR-5006),
2020,2023-07-12,-15.29,92.8325,127.37,2023-07-12,,284282 - RETENTOR REF 00793 BA (AR-5006),
2021,2023-07-13,-33.86,92.8325,108.8,2023-07-13,,284282 - RETENTOR REF 00793 BA (AR-5006),
2022,2023-07-14,-52.42,92.8325,480.13,2023-07-13,,284282 - RETENTOR REF 00793 BA (AR-5006),
2023,2023-07-17,-70.99,92.8325,461.57,2023-07-14,,284282 - RETENTOR REF 00793 BA (AR-5006),
2024,2023-07-18,-89.56,92.8325,443.0,2023-07-17,,284282 - RETENTOR REF 00793 BA (AR-5006),
2025,2023-07-19,-108.12,92.8325,424.43,2023-07-18,,284282 - RETENTOR REF 00793 BA (AR-5006),
2026,2023-04-20,300.0,50.8325,300.0,2023-04-20,,284210 - RETENTOR REF 1552 BR (AR-5363),
2027,2023-04-24,289.83,50.8325,289.83,2023-04-24,,284210 - RETENTOR REF 1552 BR (AR-5363),
2028,2023-04-25,279.67,50.8325,279.67,2023-04-25,,284210 - RETENTOR REF 1552 BR (AR-5363),
2029,2023-04-26,269.5,50.8325,269.5,2023-04-26,,284210 - RETENTOR REF 1552 BR (AR-5363),
2030,2023-04-27,259.33,50.8325,259.33,2023-04-27,,284210 - RETENTOR REF 1552 BR (AR-5363),
2031,2023-04-28,249.17,50.8325,249.17,2023-04-28,,284210 - RETENTOR REF 1552 BR (AR-5363),
2032,2023-05-02,239.0,50.8325,239.0,2023-05-02,,284210 - RETENTOR REF 1552 BR (AR-5363),
2033,2023-05-03,228.83,50.8325,228.83,2023-05-03,,284210 - RETENTOR REF 1552 BR (AR-5363),
2034,2023-05-04,218.67,50.8325,218.67,2023-05-04,,284210 - RETENTOR REF 1552 BR (AR-5363),
2035,2023-05-05,208.5,50.8325,208.5,2023-05-05,,284210 - RETENTOR REF 1552 BR (AR-5363),
2036,2023-05-08,198.34,50.8325,198.34,2023-05-08,,284210 - RETENTOR REF 1552 BR (AR-5363),
2037,2023-05-09,188.17,50.8325,188.17,2023-05-09,,284210 - RETENTOR REF 1552 BR (AR-5363),
2038,2023-05-10,178.0,50.8325,178.0,2023-05-10,,284210 - RETENTOR REF 1552 BR (AR-5363),
2039,2023-05-11,167.84,50.8325,167.84,2023-05-11,,284210 - RETENTOR REF 1552 BR (AR-5363),
2040,2023-05-12,157.67,50.8325,157.67,2023-05-12,,284210 - RETENTOR REF 1552 BR (AR-5363),
2041,2023-05-15,147.5,50.8325,147.5,2023-05-15,,284210 - RETENTOR REF 1552 BR (AR-5363),
2042,2023-05-16,137.34,50.8325,137.34,2023-05-16,,284210 - RETENTOR REF 1552 BR (AR-5363),
2043,2023-05-17,127.17,50.8325,127.17,2023-05-17,,284210 - RETENTOR REF 1552 BR (AR-5363),
2044,2023-05-18,117.0,50.8325,117.0,2023-05-18,,284210 - RETENTOR REF 1552 BR (AR-5363),
2045,2023-05-18,317.0,50.8325,106.84,2023-05-19,200,284210 - RETENTOR REF 1552 BR (AR-5363),
2046,2023-05-19,306.84,50.8325,96.67,2023-05-22,,284210 - RETENTOR REF 1552 BR (AR-5363),
2047,2023-05-22,296.67,50.8325,86.5,2023-05-23,,284210 - RETENTOR REF 1552 BR (AR-5363),
2048,2023-05-23,286.5,50.8325,76.34,2023-05-24,,284210 - RETENTOR REF 1552 BR (AR-5363),
2049,2023-05-24,276.34,50.8325,66.17,2023-05-25,,284210 - RETENTOR REF 1552 BR (AR-5363),
2050,2023-05-25,266.17,50.8325,56.0,2023-05-26,,284210 - RETENTOR REF 1552 BR (AR-5363),
2051,2023-05-26,256.0,50.8325,259.33,2023-05-26,,284210 - RETENTOR REF 1552 BR (AR-5363),
2052,2023-05-29,245.84,50.8325,249.17,2023-05-29,,284210 - RETENTOR REF 1552 BR (AR-5363),
2053,2023-05-30,235.67,50.8325,239.0,2023-05-30,,284210 - RETENTOR REF 1552 BR (AR-5363),
2054,2023-05-31,225.5,50.8325,228.83,2023-05-31,,284210 - RETENTOR REF 1552 BR (AR-5363),
2055,2023-06-01,215.34,50.8325,218.67,2023-06-01,,284210 - RETENTOR REF 1552 BR (AR-5363),
2056,2023-06-02,205.17,50.8325,208.5,2023-06-02,,284210 - RETENTOR REF 1552 BR (AR-5363),
2057,2023-06-05,195.01,50.8325,198.34,2023-06-05,,284210 - RETENTOR REF 1552 BR (AR-5363),
2058,2023-06-06,184.84,50.8325,188.17,2023-06-06,,284210 - RETENTOR REF 1552 BR (AR-5363),
2059,2023-06-07,174.67,50.8325,178.0,2023-06-07,,284210 - RETENTOR REF 1552 BR (AR-5363),
2060,2023-06-08,164.51,50.8325,167.84,2023-06-08,,284210 - RETENTOR REF 1552 BR (AR-5363),
2061,2023-06-09,154.34,50.8325,157.67,2023-06-09,,284210 - RETENTOR REF 1552 BR (AR-5363),
2062,2023-06-12,144.17,50.8325,147.5,2023-06-12,,284210 - RETENTOR REF 1552 BR (AR-5363),
2063,2023-06-13,134.01,50.8325,137.34,2023-06-13,,284210 - RETENTOR REF 1552 BR (AR-5363),
2064,2023-06-14,123.84,50.8325,127.17,2023-06-14,,284210 - RETENTOR REF 1552 BR (AR-5363),
2065,2023-06-15,113.67,50.8325,117.0,2023-06-15,,284210 - RETENTOR REF 1552 BR (AR-5363),
2066,2023-06-15,313.67,50.8325,106.84,2023-06-16,200,284210 - RETENTOR REF 1552 BR (AR-5363),
2067,2023-06-16,303.51,50.8325,96.67,2023-06-19,,284210 - RETENTOR REF 1552 BR (AR-5363),
2068,2023-06-19,293.34,50.8325,86.5,2023-06-20,,284210 - RETENTOR REF 1552 BR (AR-5363),
2069,2023-06-20,283.17,50.8325,76.34,2023-06-21,,284210 - RETENTOR REF 1552 BR (AR-5363),
2070,2023-06-21,273.01,50.8325,66.17,2023-06-22,,284210 - RETENTOR REF 1552 BR (AR-5363),
2071,2023-06-22,262.84,50.8325,56.0,2023-06-23,,284210 - RETENTOR REF 1552 BR (AR-5363),
2072,2023-06-23,252.67,50.8325,259.33,2023-06-23,,284210 - RETENTOR REF 1552 BR (AR-5363),
